Sentence #,Word,Tag
,کند,O
,و,O
,فرهنگستان,B_ORG
,زبان,I_ORG
,قزاقی,I_ORG
,نیز,O
,تامین,O
,استاد,O
,و,O
,مواد,O
,آموزشی,O
,را,O
,برعهده,O
,گیرد,O
,.,O
Sentence: 3334,جای,O
,تعجب,O
,است,O
,که,O
,دیوان,B_ORG
,محاسبات,I_ORG
,در,O
,قبال,O
,تخلف,O
,میلیاردی,O
,دولت,O
,سکوت,O
,کرده,O
,است,O
Sentence: 3335,عضو,O
,شورای,B_ORG
,مرکزی,I_ORG
,حزب,I_ORG
,موتلفه,I_ORG
,اسلامی,I_ORG
,با,O
,تاکید,O
,بر,O
,تقویت,O
,نقش,O
,نظارتی,O
,دیوان,B_ORG
,محاسبات,I_ORG
,در,O
,رسیدگی,O
,به,O
,تخلف,O
,دولت,O
,،,O
,گفت,O
,:,O
,دولت,O
,کنونی,O
,از,O
,راس,O
,تا,O
,ذیل,O
,به,O
,جای,O
,اثبات,O
,خود,O
,،,O
,دولت,O
,گذشته,O
,را,O
,تخریب,O
,می کند,O
,.,O
Sentence: 3336,حمیدرضا,B_PER
,ترقی,I_PER
,عضو,O
,شورای,B_ORG
,مرکزی,I_ORG
,حزب,I_ORG
,موتلفه,I_ORG
,اسلامی,I_ORG
,در,O
,گفت وگو,O
,با,O
,خبرنگار,O
,حوزه,O
,احزاب,O
,خبرگزاری,B_ORG
,فارس,I_ORG
,،,O
,با,O
,اشاره,O
,به,O
,فضاسازی,O
,و,O
,بداخلاقی های,O
,رسانه های,O
,اصلاح طلب,O
,،,O
,اظهار,O
,داشت,O
,:,O
,استراتژی,O
,اصلاح,O
,طلبان,O
,برای,O
,رقابت,O
,در,O
,دور,O
,دوم,O
,انتخابات,O
,مجلس,O
,و,O
,ریاست,O
,جمهوری,O
,آینده,O
,،,O
,تخریب,O
,اصولگرایان,O
,و,O
,عملکرد,O
,آنها,O
,در,O
,دولت,O
,گذشته,O
,،,O
,از,O
,طریق,O
,بدنام,O
,کردن,O
,آنهاست,O
,.,O
Sentence: 3337,وی,O
,افزود,O
,:,O
,این,O
,استراتژی,O
,به,O
,منظور,O
,ایجاد,O
,تنفر,O
,عمومی,O
,در,O
,مردم,O
,نسبت,O
,به,O
,دولت,O
,قبل,O
,و,O
,اصولگرایان,O
,و,O
,جلب,O
,اعتماد,O
,برای,O
,خودشان,O
,است,O
,.,O
Sentence: 3338,ترقی,B_PER
,با,O
,بیان,O
,اینکه,O
,این,O
,استراتژی,O
,را,O
,مطبوعات,O
,آنها,O
,در,O
,طی,O
,این,O
,مدت,O
,دنبال,O
,کرده اند,O
,،,O
,خاطرنشان,O
,کرد,O
,:,O
,دولت,O
,نیز,O
,از,O
,راس,O
,تا,O
,ذیل,O
,،,O
,به,O
,جای,O
,اثبات,O
,خود,O
,در,O
,هیچ,O
,سخنرانی,O
,نسبت,O
,به,O
,سیاه,O
,نمایی,O
,و,O
,تخریب,O
,دولت,O
,گذشته,O
,،,O
,استنکاف,O
,نکرده,O
,و,O
,این,O
,مسئله,O
,را,O
,از,O
,طریق,O
,آمار,O
,و,O
,اطلاعات,O
,دروغ,O
,،,O
,پی,O
,گرفته,O
,است,O
,.,O
Sentence: 3339,عضو,O
,شورای,B_ORG
,مرکزی,I_ORG
,حزب,I_ORG
,موتلفه,I_ORG
,اسلامی,I_ORG
,ادامه,O
,داد,O
,:,O
,این,O
,مورد,O
,جدید,O
,هم,O
,از,O
,مواردی,O
,است,O
,که,O
,با,O
,دریافت,O
,غلط,O
,از,O
,مطالب,O
,آقای,O
,توکلی,B_PER
,سعی,O
,کرده اند,O
,در,O
,آستانه,O
,انتخابات,O
,دور,O
,دوم,O
,مجلس,O
,ضربه,O
,دیگری,O
,به,O
,افکار,O
,عمومی,O
,جامعه,O
,علیه,O
,اصولگرایان,O
,و,O
,دولت,O
,قبل,O
,وارد,O
,کنند,O
,.,O
Sentence: 3340,وی,O
,با,O
,تاکید,O
,بر,O
,اینکه,O
,روزنامه های,O
,اصلاح طلب,O
,امروز,B_DAT
,،,O
,24,B_DAT
,فروردین,I_DAT
,در,O
,صفحه,O
,اول,O
,خودشان,O
,تکذیب,O
,خبر,O
,دیروز,B_DAT
,را,O
,نیاورده اند,O
,،,O
,اظهار,O
,داشت,O
,:,O
,این,O
,عمل,O
,،,O
,خلاف,O
,قانون,O
,مطبوعات,O
,است,O
,و,O
,نشان دهنده,O
,این,O
,است,O
,که,O
,هدف,O
,آنها,O
,نشر,O
,این,O
,خبر,O
,از,O
,زبان,O
,نماینده,O
,مجلسی,O
,است,O
,که,O
,حرفش,O
,مستند,O
,است,O
,.,O
Sentence: 3341,عضو,O
,شورای,B_ORG
,مرکزی,I_ORG
,حزب,I_ORG
,موتلفه,I_ORG
,اسلامی,I_ORG
,،,O
,افزود,O
,:,O
,سکوت,O
,و,O
,کم,O
,رنگ,O
,کردن,O
,پاسخ,O
,آقای,O
,توکلی,B_PER
,در,O
,راستای,O
,راهبرد,O
,آنهاست,O
,،,O
,چون,O
,پذیرفتن,O
,تکذیب,O
,ایشان,O
,،,O
,نشان دهنده,O
,این,O
,است,O
,که,O
,در,O
,دولت,O
,کنونی,O
,نیز,O
,تخلفات,O
,گسترده ای,O
,رخ داده,O
,است,O
,و,O
,آنها,O
,به,O
,همین,O
,دلیل,O
,زیر,O
,بار,O
,این,O
,تکذبیه,O
,نرفته اند,O
,.,O
Sentence: 3342,ترقی,B_PER
,با,O
,تاکید,O
,بر,O
,ورود,O
,نهادهای,O
,نظارتی,O
,در,O
,این,O
,مسئله,O
,،,O
,تصریح,O
,کرد,O
,:,O
,دیوان,B_ORG
,محاسبات,I_ORG
,باید,O
,در,O
,این,O
,زمینه,O
,نظر,O
,دهد,O
,و,O
,جای,O
,تعجب,O
,است,O
,که,O
,دیوان,B_ORG
,محاسبات,I_ORG
,،,O
,نظاره گر,O
,این,O
,تخلف,O
,دولت,O
,بوده,O
,و,O
,موضعی,O
,اتخاذ,O
,نکرده,O
,است,O
,.,O
Sentence: 3343,در,O
,شرایط,O
,کنونی,O
,نیازمند,O
,این,O
,است,O
,که,O
,دیوان,B_ORG
,محاسبات,I_ORG
,نسبت,O
,به,O
,این,O
,مسئله,O
,،,O
,موضع گیری,O
,کند,O
,.,O
Sentence: 3344,وی,O
,در,O
,پایان,O
,گفت,O
,:,O
,اینکه,O
,این,O
,پول,O
,گرفته,O
,شود,O
,و,O
,بازگردانده,O
,نشود,O
,،,O
,نشان دهنده,O
,این,O
,است,O
,که,O
,دیوان,B_ORG
,محاسبات,I_ORG
,نیازمند,O
,تقویت,O
,خود,O
,در,O
,حوزه,O
,نظارتی,O
,است,O
,.,O
Sentence: 3345,انتهای,O
,پیام,O
,/,O
Sentence: 3346,گزارش,O
,مبارزه,O
,با,O
,پولشویی,O
,و,O
,تامین,O
,مالی,O
,تروریسم,O
,در,O
,دوران,O
,پسابرجام,O
,بررسی,O
,شد,O
Sentence: 3347,هیات,O
,دولت,O
,گزارش,O
,وزارت,B_ORG
,امور,I_ORG
,اقتصادی,I_ORG
,و,I_ORG
,دارایی,I_ORG
,را,O
,در,O
,خصوص,O
,مبارزه,O
,با,O
,پولشویی,O
,و,O
,تامین,O
,مالی,O
,تروریسم,O
,در,O
,دوران,O
,پسابرجام,O
,مورد,O
,بحث,O
,و,O
,بررسی,O
,قرار,O
,داد,O
,.,O
Sentence: 3348,به,O
,گزارش,O
,حوزه,O
,دولت,O
,خبرگزاری,B_ORG
,فارس,I_ORG
,به,O
,نقل,O
,از,O
,پایگاه,B_ORG
,اطلاع رسانی,I_ORG
,ریاست,I_ORG
,جمهوری,I_ORG
,،,O
,اعضای,O
,هیات,O
,دولت,O
,در,O
,جلسه,O
,صبح,B_TIM
,چهارشنبه,I_TIM
,خود,O
,،,O
,با,O
,اشاره,O
,به,O
,اهمیت,O
,و,O
,اولویت,O
,مبارزه,O
,با,O
,پولشویی,O
,،,O
,بر,O
,تقویت,O
,ساختار,O
,و,O
,جایگاه,O
,مبارزه,O
,با,O
,پولشویی,O
,و,O
,پیگیری,O
,ارتقا,O
,و,O
,بهبود,O
,وضعیت,O
,فعلی,O
,در,O
,سطح,O
,داخلی,O
,و,O
,بین المللی,O
,و,O
,برقراری,O
,تعامل,O
,سازنده,O
,با,O
,سایر,O
,کشورها,O
,تاکید,O
,کردند,O
,.,O
Sentence: 3349,بر,O
,اساس,O
,آخرین,O
,آمار,O
,مرکز,B_ORG
,اطلاعات,I_ORG
,مالی,I_ORG
,شورای,I_ORG
,عالی,I_ORG
,مبارزه,I_ORG
,با,I_ORG
,پولشویی,I_ORG
,که,O
,تا,O
,پایان,B_DAT
,سال,I_DAT
,1394,I_DAT
,ارایه,O
,شده,O
,،,O
,2,O
,هزار,O
,و,O
,927,O
,گزارش,O
,در,O
,ارتباط,O
,با,O
,معاملات,O
,مشکوک,O
,به,O
,این,O
,مرکز,O
,ارسال,O
,شده,O
,که,O
,از,O
,این,O
,تعداد,O
,،,O
,318,O
,پرونده,O
,به,O
,دادسرا,B_ORG
,ارسال,O
,شده,O
,است,O
,.,O
Sentence: 3350,در,O
,این,O
,جلسه,O
,بر,O
,تلاش,O
,برای,O
,استفاده,O
,از,O
,همه,O
,ظرفیت های,O
,اجرایی,O
,مبارزه,O
,با,O
,پولشویی,O
,در,O
,سطح,O
,داخلی,O
,به,O
,منظور,O
,پیشگیری,O
,از,O
,شکل گیری,O
,باندها,O
,و,O
,گروه های,O
,تبهکار,O
,سازمان یافته,O
,بویژه,O
,در,O
,زمینه,O
,قاچاق,O
,مواد,O
,مخدر,O
,و,O
,کالا,O
,تاکید,O
,و,O
,مقرر,O
,شد,O
,هماهنگی,O
,و,O
,اقدامات,O
,لازم,O
,برای,O
,فراهم,O
,ساختن,O
,بسترهای,O
,مورد,O
,نیاز,O
,فنی,O
,و,O
,تکنیکی,O
,فراهم,O
,شود,O
,.,O
Sentence: 3351,مرکز,B_ORG
,اطلاعات,I_ORG
,مالی,I_ORG
,شورای,I_ORG
,عالی,I_ORG
,مبارزه,I_ORG
,با,I_ORG
,پولشویی,I_ORG
,بر,O
,اساس,O
,اصل,O
,49,O
,قانون,O
,اساسی,O
,که,O
,دولت,O
,را,O
,مکلف,O
,به,O
,جلوگیری,O
,و,O
,بازگرداندن,O
,درآمدها,O
,و,O
,ثروت های,O
,نامشروع,O
,و,O
,غیر,O
,قانونی,O
,کرده,O
,است,O
,؛,O
,به,O
,بررسی,O
,ارتباطات,O
,مالی,O
,بین,O
,برخی,O
,افراد,O
,در,O
,پرونده های,O
,مشکوک,O
,پرداخته,O
,و,O
,گردش,O
,مالی,O
,مرتبط,O
,با,O
,این,O
,پرونده ها,O
,را,O
,رصد,O
,و,O
,نظارت,O
,کرده,O
,است,O
,.,O
Sentence: 3352,اعضای,O
,هیات,O
,دولت,O
,در,O
,ادامه,O
,این,O
,جلسه,O
,،,O
,آیین نامه,O
,اجرایی,O
,یکی,O
,از,O
,مواد,O
,قانون,O
,جامع,O
,خدمات رسانی,O
,به,O
,ایثارگران,O
,را,O
,به,O
,تصویب,O
,رساندند,O
,.,O
Sentence: 3353,هیات,O
,وزیران,O
,این,O
,تصمیم,O
,را,O
,با,O
,توجه,O
,به,O
,ضرورت,O
,انتظام,O
,بخشی,O
,به,O
,رویه,O
,پرداخت,O
,شهریه,O
,دانشجویان,O
,شاهد,O
,توسط,O
,بنیاد,B_ORG
,شهید,I_ORG
,و,I_ORG
,امور,I_ORG
,ایثارگران,I_ORG
,اتخاذ,O
,کرد,O
,.,O
Sentence: 3354,بر,O
,این,O
,اساس,O
,،,O
,دانشگاه ها,O
,و,O
,موسسات,O
,آموزش,O
,عالی,O
,موظفند,O
,با,O
,رعایت,O
,مفاد,O
,این,O
,آیین نامه,O
,در,O
,هر,O
,نمیسال,O
,تحصیلی,O
,نسبت,O
,به,O
,ثبت نام,O
,و,O
,اخذ,O
,امتحانات,O
,مشمولین,O
,بدون,O
,دریافت,O
,وجه,O
,اقدام,O
,نمایند,O
,.,O
Sentence: 3355,همچنین,O
,بنیاد,B_ORG
,شهید,I_ORG
,و,I_ORG
,امور,I_ORG
,ایثارگران,I_ORG
,موظف,O
,است,O
,صد,O
,در,O
,صد,O
,هزینه,O
,شهریه,O
,تحصیلی,O
,کلیه,O
,مشمولین,O
,را,O
,در,O
,وجه,O
,دانشگاه ها,O
,و,O
,موسسات,O
,مذکور,O
,تامین,O
,و,O
,پرداخت,O
,کند,O
,.,O
Sentence: 3356,انتهای,O
,پیام,O
,/,O
Sentence: 3357,شورای,B_ORG
,نگهبان,I_ORG
,به,O
,طرح,O
,ممنوعیت,O
,بکارگیری,O
,بازنشستگان,O
,و,O
,لایحه,O
,حمایت,O
,از,O
,حقوق,O
,معلولان,O
,ایراد,O
,گرفت,O
Sentence: 3358,شورای,B_ORG
,نگهبان,I_ORG
,به,O
,طرح,O
,ممنوعیت,O
,بکارگیری,O
,بازنشستگان,O
,و,O
,لایحه,O
,حمایت,O
,از,O
,حقوق,O
,معلولان,O
,ایراد,O
,گرفت,O
,.,O
Sentence: 3359,به,O
,گزارش,O
,گروه,O
,سیاسی,O
,خبرگزاری,B_ORG
,فارس,I_ORG
,شورای,B_ORG
,نگهبان,I_ORG
,از,O
,لایحه,O
,حمایت,O
,از,O
,حقوق,O
,معلولان,O
,و,O
,طرح,O
,ممنوعیت,O
,بکارگیری,O
,بازنشستگان,O
,ایراد,O
,گرفت,O
,.,O
Sentence: 3360,در,O
,گزارش,O
,روابط,B_ORG
,عمومی,I_ORG
,شورای,I_ORG
,نگهبان,I_ORG
,آمده,O
,است,O
,که,O
,لایحه,O
,حمایت,O
,از,O
,حقوق,O
,معلولان,O
,مصوب,O
,جلسه,O
,مورخ,O
,هجدهم,B_DAT
,اسفندماه,I_DAT
,یک,I_DAT
,هزار,I_DAT
,و,I_DAT
,سیصد,I_DAT
,و,I_DAT
,نود,I_DAT
,و,I_DAT
,چهار,I_DAT
,مجلس,B_ORG
,شورای,I_ORG
,اسلامی,I_ORG
,که,O
,طبق,O
,اصل,O
,هشتاد,O
,و,O
,پنجم,O
,(,O
,85,O
,),O
,قانون,O
,اساسی,O
,در,O
,جلسه,O
,مورخ,O
,1394/12/10,B_DAT
,کمیسیون,B_ORG
,مشترک,I_ORG
,به تصویب رسیده,O
,بود,O
,،,O
,در,O
,جلسه,O
,مورخ,O
,1395/01/25,B_DAT
,شورای,B_ORG
,نگهبان,I_ORG
,مورد,O
,بحث,O
,و,O
,بررسی,O
,قرار,O
,گرفت,O
,که,O
,نظر,O
,شورا,O
,به,O
,شرح,O
,زیر,O
,اعلام,O
,می شود,O
,:,O
Sentence: 3361,-,O
,نظر,O
,به,O
,اینکه,O
,طبق,O
,اصل,O
,85,O
,قانون,O
,اساسی,O
,مجلس,O
,نمی تواند,O
,اختیار,O
,قانونگذاری,O
,را,O
,به,O
,شخص,O
,یا,O
,هیاتی,O
,واگذار,O
,کند,O
,،,O
,فقط,O
,در,O
,موارد,O
,ضروری,O
,می تواند,O
,اختیار,O
,وضع,O
,بعضی,O
,از,O
,قوانین,O
,را,O
,به,O
,کمیسیونهای,O
,داخلی,O
,خود,O
,تفویض,O
,نماید,O
,،,O
,با,O
,توجه,O
,به,O
,اینکه,O
,قانون,O
,جامع,O
,حمایت,O
,از,O
,حقوق,O
,معلولان,O
,مصوب,O
,1383/02/16,B_DAT
,قانون,O
,دائمی,O
,است,O
,و,O
,امور,O
,مربوطه,O
,بطور,O
,طبیعی,O
,و,O
,عادی,O
,جریان,O
,دارد,O
,و,O
,خلا,O
,قانونی,O
,به,O
,نحو,O
,کلی,O
,که,O
,جبران,O
,آن,O
,ضروری,O
,باشد,O
,در,O
,این,O
,خصوص,O
,وجود,O
,ندارد,O
,و,O
,هیچ,O
,ضرورتی,O
,برای,O
,تصویب,O
,این,O
,مصوبه,O
,در,O
,کمیسیون,O
,به,O
,صورت,O
,آزمایشی,O
,بدون,O
,جری,O
,مراحل,O
,عادی,O
,قانونگذاری,O
,نیست,O
,،,O
,علاوه,O
,بر,O
,وجود,O
,ابهامات,O
,و,O
,اشکالات,O
,عدیده,O
,در,O
,این,O
,مصوبه,O
,با,O
,عنایت,O
,به مراتب,O
,مذکوره,O
,تصویب,O
,آن,O
,توسط,O
,کمیسیون,B_ORG
,مشترک,I_ORG
,مجلس,I_ORG
,شورای,I_ORG
,اسلامی,I_ORG
,،,O
,مغایر,O
,اصل,O
,85,O
,قانون,O
,اساسی,O
,تشخیص,O
,داده,O
,شد,O
,.,O
Sentence: 3362,به فرض,O
,اینکه,O
,قانون,O
,موجود,O
,در,O
,برخی,O
,موارد,O
,احتیاج,O
,به,O
,تغییر,O
,و,O
,اصلاح,O
,یا,O
,تکمیل,O
,داشته,O
,باشد,O
,باید,O
,به,O
,این,O
,نحو,O
,و,O
,به,O
,همان,O
,مقدار,O
,اکتفا,O
,شود,O
,.,O
Sentence: 3363,بر,O
,پایه,O
,این,O
,گزارش,O
,،,O
,طرح,O
,ممنوعیت,O
,به کارگیری,O
,بازنشستگان,O
,که,O
,با,O
,اصلاحاتی,O
,در,O
,جلسه,O
,مورخ,O
,بیست,B_DAT
,و,I_DAT
,چهارم,I_DAT
,اسفندماه,I_DAT
,یکهزار,I_DAT
,و,I_DAT
,سیصد,I_DAT
,و,I_DAT
,نود,I_DAT
,و,I_DAT
,چهار,I_DAT
,به,O
,تصویب,O
,مجلس,B_ORG
,شورای,I_ORG
,اسلامی,I_ORG
,رسیده,O
,است,O
,؛,O
,در,O
,جلسه,O
,مورخ,O
,1395/01/25,B_DAT
,شورای,B_ORG
,نگهبان,I_ORG
,مورد,O
,بحث,O
,و,O
,بررسی,O
,قرار,O
,گرفت,O
,و,O
,با,O
,توجه,O
,به,O
,اصلاحات,O
,به عمل آمده,O
,نظر,O
,این,O
,شورا,O
,به,O
,شرح,O
,زیر,O
,اعلام,O
,می گردد,O
,:,O
Sentence: 3364,-,O
,علی رغم,O
,اصلاح,O
,به عمل آمده,O
,تبصره,O
,یک,O
,ماده واحده,O
,کماکان,O
,ابهام,O
,دارد,O
,زیرا,O
,مرجع,O
,و,O
,مقام,O
,صدور,O
,اجازه,O
,خاصه,O
,مشخص,O
,نگردیده,O
,است,O
,؛,O
,پس,O
,از,O
,رفع,O
,ابهام,O
,اظهارنظر,O
,خواهد,O
,شد,O
,.,O
Sentence: 3365,انتهای,O
,پیام,O
,/,O
Sentence: 3366,وقتی,O
,برنامه,O
,ارائه,O
,نشده,O
,تشکیل,O
,جلسات,O
,کمیسیون,B_ORG
,تلفیق,I_ORG
,خلاف,O
,آیین نامه,O
,مجلس,O
,است,O
Sentence: 3367,نماینده,O
,مردم,O
,تهران,B_LOC
,در,O
,مجلس,B_ORG
,شورای,I_ORG
,اسلامی,I_ORG
,با,O
,بیان,O
,اینکه,O
,دولت,O
,برنامه,O
,ششم,O
,را,O
,به,O
,مجلس,O
,ارائه,O
,نکرده,O
,است,O
,،,O
,تشکیل,O
,جلسات,O
,بدون,O
,ارائه,O
,برنامه,O
,را,O
,خلاف,O
,آیین نامه,O
,داخلی,O
,خانه,O
,ملت,O
,عنوان,O
,کرد,O
,.,O
Sentence: 3368,به,O
,گزارش,O
,خبرنگار,O
,پارلمانی,O
,خبرگزای,B_ORG
,فارس,I_ORG
,،,O
,احمد,B_PER
,توکلی,I_PER
,نماینده,O
,مردم,O
,تهران,B_LOC
,در,O
,مجلس,B_ORG
,شورای,I_ORG
,اسلامی,I_ORG
,در,O
,نشست,O
,علنی,O
,امروز,B_DAT
,سه شنبه,I_DAT
,پارلمان,O
,طی,O
,اخطاری,O
,گفت,O
,:,O
,امروز,B_DAT
,یک,O
,پیامک,O
,به,O
,عنوان,O
,عضو,O
,کمیسیون,B_ORG
,تلفیق,I_ORG
,برنامه,I_ORG
,مجلس,I_ORG
,برایم,O
,آمد,O
,که,O
,طی,O
,آن,O
,اعلام,O
,شده,O
,بود,O
,نشست های,O
,این,O
,کمیسیون,O
,از,O
,روز,B_DAT
,چهارشنبه,I_DAT
,برگزار,O
,می شود,O
,و,O
,جلسات,O
,در,O
,هفته,B_DAT
,آینده,I_DAT
,هم,O
,برقرار,O
,است,O
,.,O
Sentence: 3369,وی,O
,اضافه,O
,کرد,O
,:,O
,براساس,O
,اصول,O
,43,O
,،,O
,44,O
,و,O
,126,O
,قانون,O
,اساسی,O
,و,O
,همچنین,O
,تصویر,O
,شورای,B_ORG
,نگهبان,I_ORG
,از,O
,اصل,O
,126,O
,تقدیم,O
,برنامه,O
,وظیفه,O
,دولت,O
,است,O
,.,O
Sentence: 3370,نماینده,O
,مردم,O
,تهران,B_LOC
,در,O
,مجلس,B_ORG
,شورای,I_ORG
,اسلامی,I_ORG
,با,O
,بیان,O
,اینکه,O
,طبق,O
,آیین نامه,O
,داخلی,O
,مجلس,O
,دولت,O
,باید,O
,لایحه,O
,برنامه,O
,را,O
,به,O
,مجلس,O
,ارائه,O
,کند,O
,،,O
,اظهار,O
,داشت,O
,:,O
,دولت,O
,لایحه,O
,احکام,O
,مورد,O
,نیاز,O
,برنامه,O
,ششم,O
,را,O
,تقدیم,O
,کرده,O
,است,O
,.,O
Sentence: 3371,توکلی,B_PER
,در,O
,همین,O
,زمینه,O
,خاطرنشان,O
,کرد,O
,:,O
,بنده,O
,در,O
,جلسات,O
,عرض,O
,کردم,O
,این,O
,کار,O
,قانونی,O
,نیست,O
,،,O
,اینکه,O
,شما,O
,به,O
,عنوان,O
,مجلس,O
,نمی توانید,O
,احکام,O
,دائمی,O
,مورد,O
,نیاز,O
,برنامه,O
,را,O
,تبدیل,O
,به,O
,برنامه,O
,ششم,O
,کنید,O
,.,O
Sentence: 3372,در واقع,O
,این,O
,اقدام,O
,وظیفه,O
,مجلس,O
,نیست,O
,و,O
,مناسبات,O
,قوا,O
,را,O
,خراب,O
,می کند,O
,.,O
Sentence: 3373,عضو,O
,کمیسیون,B_ORG
,برنامه,I_ORG
,و,I_ORG
,بودجه,I_ORG
,مجلس,I_ORG
,اضافه,O
,کرد,O
,:,O
,آقای,O
,رئیس,O
,جمهور,O
,معتقد,O
,است,O
,که,O
,نباید,O
,برنامه,O
,بدهند,O
,،,O
,در,O
,مجمع,B_ORG
,تشخیص,I_ORG
,مصلحت,I_ORG
,نیز,O
,این,O
,موضوع,O
,را,O
,بیان,O
,کردند,O
,.,O
Sentence: 3374,اگر,O
,وی,O
,چنین,O
,نظری,O
,دارد,O
,باید,O
,از,O
,شورای,B_ORG
,نگهبان,I_ORG
,استفسار,O
,کند,O
,.,O
Sentence: 3375,وی,O
,با,O
,اشاره,O
,به,O
,پیگیری های,O
,خود,O
,در,O
,زمینه های,O
,ارائه,O
,برنامه,O
,ششم,O
,گفت,O
,:,O
,من,O
,با,O
,رئیس,O
,مجلس,O
,و,O
,اکثر,O
,اعضا,O
,هیات,O
,رئیسه,O
,صحبت,O
,کردم,O
,،,O
,آنها,O
,قبول,O
,دارند,O
,که,O
,لایحه,O
,ارائه,O
,شده,O
,از,O
,سوی,O
,دولت,O
,برنامه,O
,نیست,O
,.,O
Sentence: 3376,در,O
,چنین,O
,وضعیتی,O
,وقتی,O
,برنامه,O
,ارائه,O
,نشده,O
,باشد,O
,و,O
,کمیسیون,B_ORG
,تلفیق,I_ORG
,تشکیل,O
,جلسه,O
,دهد,O
,اقدامی,O
,خلاف,O
,آیین نامه,O
,صورت گرفته,O
,است,O
,.,O
Sentence: 3377,به,O
,گزارش,O
,فارس,B_ORG
,،,O
,پس,O
,از,O
,بیان,O
,اخطار,O
,احمد,B_PER
,توکلی,I_PER
,،,O
,حجت الاسلام,O
,سیدمحمدحسن,B_PER
,ابوترابی,I_PER
,فرد,I_PER
,نائب,O
,رئیس,O
,اول,O
,مجلس,B_ORG
,شورای,I_ORG
,اسلامی,I_ORG
,اخطار,O
,نماینده,O
,تهران,B_LOC
,را,O
,وارد,O
,ندانست,O
,و,O
,گفت,O
,:,O
,اخطار,O
,را,O
,وارد,O
,نمی دانم,O
,به,O
,دلیل,O
,اینکه,O
,ما,O
,جلساتی,O
,برای,O
,بررسی,O
,برنامه,O
,ششم,O
,برگزار,O
,کردیم,O
,که,O
,دولت,O
,نیز,O
,در,O
,آنها,O
,حضور,O
,داشت,O
,،,O
,آنها,O
,با,O
,تغییر,O
,عنوان,O
,مخالفتی,O
,نداشتند,O
,و,O
,می گفتند,O
,ما,O
,لایحه,O
,را,O
,به,O
,عنوان,O
,برنامه,O
,ارائه,O
,کردیم,O
,.,O
Sentence: 3378,اما,O
,اگر,O
,می خواهید,O
,عنوان,O
,آن,O
,را,O
,اصلاح,O
,کنید,O
,.,O
Sentence: 3379,وی,O
,در,O
,پایان,O
,اظهار,O
,داشت,O
,:,O
,یک,O
,حرکت,O
,مشترک,O
,از,O
,سوی,O
,دولت,O
,و,O
,مجلس,O
,در,O
,این,O
,زمینه,O
,صورت,O
,گرفت,O
,.,O
Sentence: 3380,انتهای,O
,پیام,O
,/,O
Sentence: 3381,زوما,B_PER
,شنبه,B_DAT
,در,O
,تهران,B_LOC
Sentence: 3382,رئیس,O
,جمهوری,O
,آفریقای,B_LOC
,جنوبی,I_LOC
,در,O
,پاسخ,O
,به,O
,دعوت,O
,همتای,O
,ایرانی,O
,خود,O
,فردا,B_DAT
,(,O
,شنبه,B_DAT
,),O
,در,O
,صدر,O
,هیات,O
,عالی رتبه,O
,سیاسی,O
,و,O
,اقتصادی,O
,وارد,O
,تهران,B_LOC
,می شود,O
,.,O
Sentence: 3383,به,O
,گزارش,O
,خبرنگار,O
,گروه,O
,سیاست,O
,خارجی,O
,خبرگزاری,B_ORG
,فارس,I_ORG
,،,O
,جاکوب,B_PER
,زوما,I_PER
,رئیس,O
,جمهور,O
,آفریقای,B_LOC
,جنوبی,I_LOC
,در,O
,پاسخ,O
,به,O
,دعوت,O
,همتای,O
,ایرانی,O
,خود,O
,و,O
,در,O
,راس,O
,یک,O
,هیات,O
,عالی رتبه,O
,سیاسی,O
,و,O
,اقتصادی,O
,فردا,B_DAT
,(,O
,شنبه,B_DAT
,),O
,وارد,O
,تهران,B_LOC
,می شود,O
,و,O
,قرار,O
,است,O
,روز,B_DAT
,یکشنبه,I_DAT
,با,O
,حسن,B_PER
,روحانی,I_PER
,دیدار,O
,و,O
,راه های,O
,گسترش,O
,مناسبات,O
,تهران,B_LOC
,-,O
,پرتوریا,B_LOC
,را,O
,بررسی,O
,کند,O
,.,O
Sentence: 3384,قرار,O
,بود,O
,زوما,B_PER
,10,B_DAT
,اسفند,I_DAT
,سال,I_DAT
,گذشته,I_DAT
,(,O
,1394,B_DAT
,),O
,به,O
,تهران,B_LOC
,سفر,O
,کند,O
